model,query_id,query,family,language,extra_docs,trial,pool_docs,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,4,48,0.24540871381759644,0.21179237961769104,0.2,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,5,48,0.24540871381759644,0.19665412604808807,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,6,48,0.2538450360298157,0.22064638137817383,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,7,48,0.2538450360298157,0.21972978115081787,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,8,48,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,9,48,0.2538450360298157,0.21991877257823944,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,0,53,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,1,53,0.24540871381759644,0.2127746045589447,0.2,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,2,53,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,3,53,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,4,53,0.2538450360298157,0.22303704917430878,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,5,53,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,6,53,0.2538450360298157,0.2214396446943283,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,7,53,0.2538450360298157,0.22303704917430878,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,8,53,0.2538450360298157,0.21692831814289093,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,9,53,0.2538450360298157,0.2196597158908844,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,0,58,0.24540871381759644,0.2127746045589447,0.2,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,1,58,0.24540871381759644,0.21113526821136475,0.2,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,2,58,0.2538450360298157,0.21991877257823944,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,3,58,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,4,58,0.24540871381759644,0.2127746045589447,0.2,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,5,58,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,6,58,0.2538450360298157,0.2214396446943283,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,7,58,0.24540871381759644,0.2127746045589447,0.2,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,8,58,0.2538450360298157,0.2223224639892578,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,9,58,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,0,63,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,1,63,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,2,63,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,3,63,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,4,63,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,5,63,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,6,63,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,7,63,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,8,63,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,9,63,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,0,64,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,1,64,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,2,64,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,3,64,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,4,64,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,5,64,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,6,64,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,7,64,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,8,64,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,9,64,0.2538450360298157,0.22304566204547882,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,0,0,13,0.5314745306968689,0.5037814378738403,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,0,18,0.5314745306968689,0.5107148289680481,0.6,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,1,18,0.5314745306968689,0.5125030279159546,0.6,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,2,18,0.5314745306968689,0.5037814378738403,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,3,18,0.5314745306968689,0.506754994392395,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,4,18,0.5314745306968689,0.5044289827346802,0.9,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,5,18,0.5730276107788086,0.5261257886886597,0.4,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,6,18,0.5314745306968689,0.506754994392395,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,7,18,0.5314745306968689,0.5090542435646057,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,8,18,0.5314745306968689,0.5037814378738403,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,9,18,0.5314745306968689,0.5037814378738403,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,0,23,0.5730276107788086,0.5303938984870911,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,1,23,0.5314745306968689,0.5070885419845581,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,2,23,0.5504359602928162,0.5125863552093506,0.7,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,3,23,0.5314745306968689,0.506754994392395,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,4,23,0.5314745306968689,0.5037814378738403,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,5,23,0.5314745306968689,0.5069944262504578,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,6,23,0.5602302551269531,0.5173985958099365,0.5,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,7,23,0.5314745306968689,0.5069332122802734,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,8,23,0.5314745306968689,0.506754994392395,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,9,23,0.5314745306968689,0.5107148289680481,0.6,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,0,28,0.5504359602928162,0.5177351236343384,0.5,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,1,28,0.5602302551269531,0.5180855989456177,0.5,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,2,28,0.5602302551269531,0.523867130279541,0.4,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,3,28,0.5730276107788086,0.5281454920768738,0.3,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,4,28,0.5602302551269531,0.5183618664741516,0.5,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,5,28,0.5602302551269531,0.5217117667198181,0.5,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,6,28,0.5504359602928162,0.5161293148994446,0.6,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,7,28,0.5730276107788086,0.528096079826355,0.3,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,8,28,0.5602302551269531,0.5201878547668457,0.4,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,9,28,0.5730276107788086,0.5261257886886597,0.4,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,0,33,0.5314745306968689,0.5070003271102905,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,1,33,0.5602302551269531,0.5201878547668457,0.4,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,2,33,0.5730276107788086,0.5261257886886597,0.4,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,3,33,0.5314745306968689,0.5125030279159546,0.6,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,4,33,0.5314745306968689,0.514304518699646,0.4,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,5,33,0.5314745306968689,0.5105112195014954,0.6,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,6,33,0.5730276107788086,0.5320519208908081,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,7,33,0.5314745306968689,0.506578803062439,0.9,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,8,33,0.5504359602928162,0.5177351236343384,0.5,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,9,33,0.5314745306968689,0.513421893119812,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,0,38,0.5730276107788086,0.5334154963493347,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,1,38,0.5602302551269531,0.5258826613426208,0.4,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,2,38,0.5602302551269531,0.5226751565933228,0.5,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,3,38,0.5730276107788086,0.5334154963493347,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,4,38,0.5602302551269531,0.521446704864502,0.4,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,5,38,0.5730276107788086,0.5357133150100708,0.3,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,6,38,0.5730276107788086,0.5320519208908081,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,7,38,0.5602302551269531,0.5188600420951843,0.5,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,8,38,0.5730276107788086,0.5322698950767517,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,9,38,0.5314745306968689,0.5069944262504578,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,0,43,0.5602302551269531,0.5250729322433472,0.4,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,1,43,0.5730276107788086,0.5286437273025513,0.3,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,2,43,0.5730276107788086,0.5322698950767517,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,3,43,0.5504359602928162,0.5179306864738464,0.4,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,4,43,0.5504359602928162,0.5191895961761475,0.4,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,5,43,0.5730276107788086,0.5334154963493347,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,6,43,0.5730276107788086,0.5323085188865662,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,7,43,0.5730276107788086,0.5357133150100708,0.3,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,8,43,0.5730276107788086,0.5320870876312256,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,9,43,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,0,48,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,1,48,0.5730276107788086,0.5323085188865662,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,2,48,0.5602302551269531,0.5258826613426208,0.4,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,3,48,0.5730276107788086,0.5357133150100708,0.3,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,4,48,0.5730276107788086,0.5334154963493347,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,5,48,0.5730276107788086,0.5357133150100708,0.3,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,6,48,0.5730276107788086,0.5267676711082458,0.3,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,7,48,0.5730276107788086,0.5309414863586426,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,8,48,0.5730276107788086,0.5323085188865662,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,9,48,0.5730276107788086,0.5334154963493347,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,0,53,0.5602302551269531,0.5250729322433472,0.4,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,1,53,0.5602302551269531,0.5217582583427429,0.4,2
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,2,53,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,3,53,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,4,53,0.5730276107788086,0.5323085188865662,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,5,53,0.5730276107788086,0.5334154963493347,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,6,53,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,7,53,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,8,53,0.5730276107788086,0.5357133150100708,0.3,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,9,53,0.5730276107788086,0.5309414863586426,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,0,58,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,1,58,0.5602302551269531,0.5260263681411743,0.3,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,2,58,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,3,58,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,4,58,0.5730276107788086,0.5357133150100708,0.3,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,5,58,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,6,58,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,7,58,0.5730276107788086,0.5323085188865662,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,8,58,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,9,58,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,0,63,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,1,63,0.5602302551269531,0.5260263681411743,0.3,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,2,63,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,3,63,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,4,63,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,5,63,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,6,63,0.5730276107788086,0.5334154963493347,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,7,63,0.5602302551269531,0.5260263681411743,0.3,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,8,63,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,9,63,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,0,64,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,1,64,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,2,64,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,3,64,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,4,64,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,5,64,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,6,64,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,7,64,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,8,64,0.5730276107788086,0.5370227098464966,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,9,64,0.5730276107788086,0.5370227098464966,0.2,5
